Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1994-10-31 05:00:00+00:00,6.4844242934893845,6.583423137664795,6.4844242934893845,6.583423137664795,1984200,0.0,0.0
1994-11-01 05:00:00+00:00,6.583423527804288,6.583423527804288,6.484424677762118,6.533924102783203,2176400,0.0,0.0
1994-11-02 05:00:00+00:00,6.533925456855133,6.533925456855133,6.484426021575928,6.484426021575928,2348200,0.0,0.0
1994-11-03 05:00:00+00:00,6.484426021575928,6.533925456855133,6.434926586296722,6.484426021575928,2060800,0.0,0.0
1994-11-04 05:00:00+00:00,6.484427866568931,6.533927315932053,6.4349284172058105,6.4349284172058105,2663800,0.0,0.0
1994-11-07 05:00:00+00:00,6.3854265213012695,6.3854265213012695,6.335927090903585,6.3854265213012695,1049400,0.0,0.0
1994-11-08 05:00:00+00:00,6.385427247910273,6.385427247910273,6.236928939819336,6.236928939819336,5761000,0.0,0.0
1994-11-09 05:00:00+00:00,6.286428052932024,6.385426919907332,6.286428052932024,6.335927486419678,2480000,0.0,0.0
1994-11-10 05:00:00+00:00,6.335927090903585,6.3854265213012695,6.335927090903585,6.3854265213012695,1956000,0.0,0.0
1994-11-11 05:00:00+00:00,6.385426919907332,6.385426919907332,6.335927486419678,6.335927486419678,1300200,0.0,0.0
1994-11-14 05:00:00+00:00,6.286427974700928,6.286427974700928,6.236928541829268,6.286427974700928,1419200,0.0,0.0
1994-11-15 05:00:00+00:00,6.286428375849648,6.286428375849648,6.236928939819336,6.236928939819336,3118800,0.0,0.0
1994-11-16 05:00:00+00:00,6.236928939819336,6.286428375849648,6.236928939819336,6.236928939819336,813400,0.0,0.0
1994-11-17 05:00:00+00:00,6.236927421569825,6.236927421569825,6.137928573608399,6.187427997589111,1477600,0.0,0.0
1994-11-18 05:00:00+00:00,6.187428389826129,6.187428389826129,6.088429535588911,6.13792896270752,2452600,0.0,0.0
1994-11-21 05:00:00+00:00,6.137929191274091,6.137929191274091,5.989430904388428,5.989430904388428,3276000,0.0,0.0
1994-11-22 05:00:00+00:00,5.989431220944189,6.03893065252224,5.890432357788086,5.890432357788086,2725000,0.0,0.0
1994-11-23 05:00:00+00:00,5.890433382987976,5.939932823181152,5.791434502601624,5.939932823181152,2634200,0.0,0.0
1994-11-25 05:00:00+00:00,5.939932823181152,5.939932823181152,5.939932823181152,5.939932823181152,640800,0.0,0.0
1994-11-28 05:00:00+00:00,5.93993147542654,5.989430904388428,5.890432046464652,5.989430904388428,1583400,0.0,0.0
1994-11-29 05:00:00+00:00,5.989432263374329,5.989432263374329,5.890433382987976,5.939932823181152,1056400,0.0,0.0
1994-11-30 05:00:00+00:00,5.939932823181152,5.939932823181152,5.890433382987976,5.939932823181152,1086800,0.0,0.0
1994-12-01 05:00:00+00:00,5.939931789366137,5.939931789366137,5.890432357788086,5.890432357788086,979000,0.0,0.0
1994-12-02 05:00:00+00:00,5.890433382987976,5.939932823181152,5.8409339427948,5.939932823181152,1257200,0.0,0.0
1994-12-05 05:00:00+00:00,5.939931789366137,5.989431220944189,5.890432357788086,5.890432357788086,1071200,0.0,0.0
1994-12-06 05:00:00+00:00,5.890432357788086,5.890432357788086,5.840932926210035,5.890432357788086,1819200,0.0,0.0
1994-12-07 05:00:00+00:00,5.8904322769682285,5.8904322769682285,5.791433415170443,5.840932846069336,1223400,0.0,0.0
1994-12-08 05:00:00+00:00,5.840932846069336,5.8904322769682285,5.840932846069336,5.840932846069336,1178400,0.0,0.0
1994-12-09 05:00:00+00:00,5.840932846069336,5.840932846069336,5.791433415170443,5.840932846069336,1682000,0.0,0.0
1994-12-12 05:00:00+00:00,5.840932846069336,5.8904322769682285,5.791433415170443,5.840932846069336,1011400,0.0,0.0
1994-12-13 05:00:00+00:00,5.840932926210035,5.939931789366137,5.840932926210035,5.890432357788086,1555200,0.0,0.0
1994-12-14 05:00:00+00:00,5.890433382987976,5.939932823181152,5.890433382987976,5.939932823181152,1351600,0.0,0.0
1994-12-15 05:00:00+00:00,5.939932823181152,5.989432263374329,5.8409339427948,5.939932823181152,2600400,0.0,0.0
1994-12-16 05:00:00+00:00,5.939932823181152,5.989432263374329,5.890433382987976,5.939932823181152,3428800,0.0,0.0
1994-12-19 05:00:00+00:00,5.93993147542654,6.038930333350315,5.840932617502764,5.989430904388428,3590000,0.0,0.0
1994-12-20 05:00:00+00:00,5.989429094752327,6.038928508758545,5.989429094752327,6.038928508758545,1464200,0.0,0.0
1994-12-21 05:00:00+00:00,6.038928508758545,6.088427922764763,6.038928508758545,6.038928508758545,3717600,0.0,0.0
1994-12-22 05:00:00+00:00,6.038930108470302,6.13792896270752,6.038930108470302,6.13792896270752,1467200,0.0,0.0
1994-12-23 05:00:00+00:00,6.13792733677098,6.13792733677098,6.038928508758545,6.038928508758545,1012000,0.0,0.0
1994-12-27 05:00:00+00:00,6.038930108470302,6.13792896270752,6.038930108470302,6.13792896270752,3242800,0.0,0.0
1994-12-28 05:00:00+00:00,6.13792896270752,6.13792896270752,6.038930108470302,6.13792896270752,1814400,0.0,0.0
1994-12-29 05:00:00+00:00,6.137928573608399,6.187427997589111,6.137928573608399,6.187427997589111,1436200,0.0,0.0
1994-12-30 05:00:00+00:00,6.187427997589111,6.187427997589111,6.088429149627686,6.187427997589111,1365600,0.0,0.0
1995-01-03 05:00:00+00:00,6.187428389826129,6.187428389826129,6.088429535588911,6.13792896270752,1064200,0.0,0.0
1995-01-04 05:00:00+00:00,6.137928877419572,6.187428303850376,6.038930024557966,6.0884294509887695,1751600,0.0,0.0
1995-01-05 05:00:00+00:00,6.088429535588911,6.13792896270752,6.038930108470302,6.13792896270752,1600200,0.0,0.0
1995-01-06 05:00:00+00:00,6.137928877419572,6.187428303850376,6.0884294509887695,6.0884294509887695,2230600,0.0,0.0
1995-01-09 05:00:00+00:00,6.0884294509887695,6.137928877419572,6.038930024557966,6.0884294509887695,2108800,0.0,0.0
1995-01-10 05:00:00+00:00,6.0884294509887695,6.137928877419572,6.0884294509887695,6.0884294509887695,1580600,0.0,0.0
1995-01-11 05:00:00+00:00,6.088427922764763,6.088427922764763,5.989429094752327,6.038928508758545,3488600,0.0,0.0
1995-01-12 05:00:00+00:00,5.989432263374329,5.989432263374329,5.939932823181152,5.939932823181152,1875600,0.0,0.0
1995-01-13 05:00:00+00:00,5.989430904388428,5.989430904388428,5.989430904388428,5.989430904388428,2206600,0.0,0.0
1995-01-16 05:00:00+00:00,5.989429094752327,6.038928508758545,5.989429094752327,6.038928508758545,3502000,0.0,0.0
1995-01-17 05:00:00+00:00,6.038928508758545,6.088427922764763,6.038928508758545,6.038928508758545,1322800,0.0,0.0
1995-01-18 05:00:00+00:00,6.038930333350315,6.038930333350315,5.989430904388428,5.989430904388428,2150400,0.0,0.0
1995-01-19 05:00:00+00:00,5.939932823181152,5.939932823181152,5.890433382987976,5.939932823181152,3214600,0.0,0.0
1995-01-20 05:00:00+00:00,5.939932823181152,5.989432263374329,5.890433382987976,5.939932823181152,2263800,0.0,0.0
1995-01-23 05:00:00+00:00,5.93993147542654,5.989430904388428,5.890432046464652,5.989430904388428,4176200,0.0,0.0
1995-01-24 05:00:00+00:00,5.989430904388428,6.038930333350315,5.93993147542654,5.989430904388428,1362800,0.0,0.0
1995-01-25 05:00:00+00:00,5.989429094752327,6.038928508758545,5.989429094752327,6.038928508758545,2840000,0.0,0.0
1995-01-26 05:00:00+00:00,5.642935195855335,5.642935195855335,5.444937469684972,5.593435764312744,14524000,0.0,0.0
1995-01-27 05:00:00+00:00,5.593435115642376,5.642934541444521,5.494436264038086,5.494436264038086,7288800,0.0,0.0
1995-01-30 05:00:00+00:00,5.494436821767262,5.543936252593994,5.494436821767262,5.543936252593994,3881000,0.0,0.0
1995-01-31 05:00:00+00:00,5.543936332770153,5.593435764312744,5.543936332770153,5.593435764312744,2975200,0.0,0.0
1995-02-01 05:00:00+00:00,5.593435115642376,5.593435115642376,5.444936838235941,5.494436264038086,2668000,0.0,0.0
1995-02-02 05:00:00+00:00,5.494436264038086,5.543935689840231,5.444936838235941,5.494436264038086,1846800,0.0,0.0
1995-02-03 05:00:00+00:00,5.494436901227563,5.593435764312744,5.494436901227563,5.593435764312744,3790800,0.0,0.0
1995-02-06 05:00:00+00:00,5.593435764312744,5.642935195855335,5.543936332770153,5.593435764312744,2963200,0.0,0.0
1995-02-07 05:00:00+00:00,5.642937245576278,5.692436695098877,5.642937245576278,5.692436695098877,2994800,0.0,0.0
1995-02-08 05:00:00+00:00,5.692436695098877,5.791435594144075,5.642937245576278,5.692436695098877,3764800,0.0,0.0
1995-02-09 05:00:00+00:00,5.6924325022204165,5.741931915283203,5.593433676094844,5.741931915283203,1978400,0.0,0.0
1995-02-10 05:00:00+00:00,5.741936144621476,5.741936144621476,5.692436695098877,5.692436695098877,1724200,0.0,0.0
1995-02-13 05:00:00+00:00,5.692432784197623,5.692432784197623,5.642933368682861,5.642933368682861,1560000,0.0,0.0
1995-02-14 05:00:00+00:00,5.642933368682861,5.692432784197623,5.593433953168099,5.642933368682861,1967200,0.0,0.0
1995-02-15 05:00:00+00:00,5.642937245576278,5.692436695098877,5.642937245576278,5.692436695098877,1822800,0.0,0.0
1995-02-16 05:00:00+00:00,5.692436695098877,5.692436695098877,5.642937245576278,5.692436695098877,1477000,0.0,0.0
1995-02-17 05:00:00+00:00,5.6924325022204165,5.79143132834599,5.6924325022204165,5.741931915283203,3836600,0.0,0.0
1995-02-21 05:00:00+00:00,5.741936144621476,5.791435594144075,5.692436695098877,5.692436695098877,2169400,0.0,0.0
1995-02-22 05:00:00+00:00,5.692436695098877,5.692436695098877,5.642937245576278,5.692436695098877,1879800,0.0,0.0
1995-02-23 05:00:00+00:00,5.692436695098877,5.741936144621476,5.642937245576278,5.692436695098877,1599600,0.0,0.0
1995-02-24 05:00:00+00:00,5.6924325022204165,5.741931915283203,5.6924325022204165,5.741931915283203,1129800,0.0,0.0
1995-02-27 05:00:00+00:00,5.741931915283203,5.741931915283203,5.6924325022204165,5.741931915283203,910000,0.0,0.0
1995-02-28 05:00:00+00:00,5.741935322427342,5.7914347648620605,5.692435879992623,5.7914347648620605,2920200,0.0,0.0
1995-03-01 05:00:00+00:00,5.791433494631984,5.890432357788086,5.791433494631984,5.890432357788086,8590400,0.0,0.0
1995-03-02 05:00:00+00:00,5.890433382987976,5.939932823181152,5.8409339427948,5.939932823181152,2482800,0.0,0.0
1995-03-03 05:00:00+00:00,5.939932823181152,5.989432263374329,5.890433382987976,5.939932823181152,3257600,0.0,0.0
1995-03-06 05:00:00+00:00,5.939931789366137,5.939931789366137,5.890432357788086,5.890432357788086,1734000,0.0,0.0
1995-03-07 05:00:00+00:00,5.890432357788086,5.890432357788086,5.741934063053932,5.890432357788086,1985600,0.0,0.0
1995-03-08 05:00:00+00:00,5.890432357788086,5.939931789366137,5.890432357788086,5.890432357788086,882400,0.0,0.0
1995-03-09 05:00:00+00:00,5.890432357788086,5.890432357788086,5.840932926210035,5.890432357788086,817000,0.0,0.0
1995-03-10 05:00:00+00:00,5.890433382987976,5.939932823181152,5.8409339427948,5.939932823181152,3922600,0.0,0.0
1995-03-13 05:00:00+00:00,5.93993147542654,5.989430904388428,5.890432046464652,5.989430904388428,2940000,0.0,0.0
1995-03-14 05:00:00+00:00,5.989429094752327,6.038928508758545,5.989429094752327,6.038928508758545,4782600,0.0,0.0
1995-03-15 05:00:00+00:00,6.038930333350315,6.038930333350315,5.93993147542654,5.989430904388428,1994000,0.0,0.0
1995-03-16 05:00:00+00:00,5.989430904388428,5.989430904388428,5.93993147542654,5.989430904388428,1515600,0.0,0.0
1995-03-17 05:00:00+00:00,5.989432263374329,5.989432263374329,5.939932823181152,5.939932823181152,3842200,0.0,0.0
1995-03-20 05:00:00+00:00,5.93993147542654,5.989430904388428,5.93993147542654,5.989430904388428,979000,0.0,0.0
1995-03-21 05:00:00+00:00,5.989432263374329,5.989432263374329,5.939932823181152,5.939932823181152,1926400,0.0,0.0
1995-03-22 05:00:00+00:00,5.939932823181152,5.939932823181152,5.890433382987976,5.939932823181152,1438200,0.0,0.0
1995-03-23 05:00:00+00:00,5.93993147542654,5.989430904388428,5.890432046464652,5.989430904388428,3240000,0.0,0.0
1995-03-24 05:00:00+00:00,5.989432263374329,5.989432263374329,5.939932823181152,5.939932823181152,2071400,0.0,0.0
1995-03-27 05:00:00+00:00,5.939931789366137,5.989431220944189,5.890432357788086,5.890432357788086,1257800,0.0,0.0
1995-03-28 05:00:00+00:00,5.890432357788086,5.939931789366137,5.890432357788086,5.890432357788086,1196600,0.0,0.0
1995-03-29 05:00:00+00:00,5.890432357788086,5.939931789366137,5.840932926210035,5.890432357788086,2455400,0.0,0.0
1995-03-30 05:00:00+00:00,5.890433382987976,5.939932823181152,5.890433382987976,5.939932823181152,1952400,0.0,0.0
1995-03-31 05:00:00+00:00,5.890432357788086,5.890432357788086,5.840932926210035,5.890432357788086,1996000,0.0,0.0
1995-04-03 04:00:00+00:00,5.890432357788086,5.939931789366137,5.890432357788086,5.890432357788086,1124800,0.0,0.0
1995-04-04 04:00:00+00:00,5.9399296807461095,6.038928508758545,5.9399296807461095,6.038928508758545,2177800,0.0,0.0
1995-04-05 04:00:00+00:00,6.038931703567505,6.038931703567505,5.939932823181152,5.939932823181152,2121400,0.0,0.0
