Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-11-18 05:00:00+00:00,26.720345413654787,27.476150751047097,25.87292827885589,26.101959228515625,457044300,0.0,0.0
2010-11-19 05:00:00+00:00,26.07143114645496,26.338633509901346,25.277454248946658,26.155406951904297,107842000,0.0,0.0
2010-11-22 05:00:00+00:00,26.109600019117995,26.323361889591546,25.811859438876397,26.01798820495605,36650600,0.0,0.0
2010-11-23 05:00:00+00:00,25.91874024262008,25.949278484614823,25.33852529386824,25.38433265686035,31170200,0.0,0.0
2010-11-24 05:00:00+00:00,25.75078281597461,25.80422328330535,25.361430423666736,25.55992317199707,26138000,0.0,0.0
2010-11-26 05:00:00+00:00,25.50648531254966,25.811861939051443,25.35379699929877,25.80422592163086,12301200,0.0,0.0
2010-11-29 05:00:00+00:00,25.80422592163086,25.811861939051443,25.24691605370935,25.80422592163086,27776900,0.0,0.0
2010-11-30 05:00:00+00:00,25.59809283321336,26.14776950361532,25.468309681750043,26.10959815979004,57476900,0.0,0.0
2010-12-01 05:00:00+00:00,26.453151841184727,26.68218286631398,26.27755837922189,26.552396774291992,34633200,0.0,0.0
2010-12-02 05:00:00+00:00,26.659276887345044,26.705084255846245,26.346267149972004,26.47605323791504,23196100,0.0,0.0
2010-12-03 05:00:00+00:00,26.37680435180664,26.41497570123669,25.934011456301004,26.37680435180664,19395200,0.0,0.0
2010-12-06 05:00:00+00:00,26.3233642578125,26.552395269966,26.26992378538626,26.3233642578125,11676500,0.0,0.0
2010-12-07 05:00:00+00:00,26.52949371168941,26.636374659238143,26.308095799031367,26.47605323791504,20823000,0.0,0.0
2010-12-08 05:00:00+00:00,26.422605128467023,26.514216926707807,26.208843295143005,26.30045509338379,12603900,0.0,0.0
2010-12-09 05:00:00+00:00,26.231744315049447,26.28518477093253,25.66679860848853,25.758413314819336,18402200,0.0,0.0
2010-12-10 05:00:00+00:00,25.84240209877767,25.949285976618462,25.59810191686021,25.811866760253903,11741700,0.0,0.0
2010-12-13 05:00:00+00:00,25.926375989774105,25.99508558512264,25.727883221149085,25.80422592163086,11029300,0.0,0.0
2010-12-14 05:00:00+00:00,25.750780482149867,25.89583275000319,25.53701863220038,25.8729305267334,15165600,0.0,0.0
2010-12-15 05:00:00+00:00,25.811862280726142,25.964547683710805,25.6591739654541,25.6591739654541,10182700,0.0,0.0
2010-12-16 05:00:00+00:00,25.628635719942213,25.85003363147231,25.621002614707937,25.6591739654541,9885700,0.0,0.0
2010-12-17 05:00:00+00:00,25.598092150271818,25.9569091796875,25.33852294198347,25.9569091796875,35681600,0.0,0.0
2010-12-20 05:00:00+00:00,25.88820240846309,25.995083344841408,25.75841924637145,25.773685455322266,12476400,0.0,0.0
2010-12-21 05:00:00+00:00,25.850031799451195,25.91110537385923,25.743150860021757,25.842395782470703,9012400,0.0,0.0
2010-12-22 05:00:00+00:00,25.743147362567854,26.682176375776784,25.59809218251745,26.65927124023437,20935100,0.0,0.0
2010-12-23 05:00:00+00:00,26.468414460634246,27.11733900811473,26.430243113673534,26.57529830932617,20529200,0.0,0.0
2010-12-27 05:00:00+00:00,26.26991813432202,26.63636825739602,26.101960735805594,26.41497039794922,7368300,0.0,0.0
2010-12-28 05:00:00+00:00,27.010454651014733,27.23184960026349,26.77378767017127,26.96464729309082,23489000,0.0,0.0
2010-12-29 05:00:00+00:00,27.07916901498938,27.71282156062081,26.911211585220624,27.499059677124023,20960800,0.0,0.0
2010-12-30 05:00:00+00:00,27.56013313480842,28.23195993871856,27.4990595593369,28.10980987548828,16980800,0.0,0.0
2010-12-31 05:00:00+00:00,28.1250754997102,28.216687307667986,27.91894674759004,28.140344619750977,6163900,0.0,0.0
